chr	Start	End	Length	rpm	smoothPeak	midpoint	avgWT_count	overlap_wt
411	4	106169	107130	962	860.388074500568	106640	106657	524.509596214471	1
412	4	111156	111271	116	48.1398979443267	111214	111222	27.9978116444456	1
413	4	114327	114636	310	250.966354232765	114496	114497	199.389553089967	1
414	4	121872	121909	38	14.255565712584	121890	121892	65.4183243069369	1
415	4	125480	125584	105	40.7991690047634	125531	125527	77.3543401152497	1
416	4	126433	126569	137	75.649303182686	126501	126505	57.9280960333434	1
417	4	131998	132059	62	19.103084797588	132023	132009	7.01083481317736	1
418	4	132400	132499	100	32.5447942572868	132449	132446	20.4485696176219	1
419	4	132777	133239	463	1172.49953731524	133049	133053	332.95639858641	1
420	4	134685	135076	392	1418.09294825238	134962	134942	496.817418506167	1
421	4	135623	135749	127	44.7068877606403	135690	135680	39.3884415240787	1
422	4	139322	139397	76	18.1982671456711	139361	139351	74.8090615524753	1
423	4	141715	141942	228	73.821190716175	141887	141861	125.641603437036	1
424	4	147818	148064	247	115.494685225724	147899	147938	120.682308157397	1
425	4	148718	148792	75	23.0160827428013	148754	148741	8.99441495670107	0
426	4	155810	156305	496	442.742549712891	156044	156066	764.764270578153	1
427	4	158829	159531	703	1827.21195447783	159364	159358	779.017620047584	1
428	4	163247	163401	155	101.907097921324	163327	163323	164.45877187534	1
429	4	164033	164253	221	133.935980176455	164138	164136	412.055469782193	1
430	4	167301	167511	211	128.174268049748	167431	167433	170.754455684405	1
431	4	172234	172690	457	171.861620407426	172396	172399	350.492590073664	1
432	4	174612	174718	107	40.2975172521013	174663	174661	28.6304479098767	1
433	4	175625	175684	60	21.6009058949599	175655	175655	9.41339125343259	0
434	4	176259	176658	400	138.223897138831	176587	176571	263.337951688787	1
435	4	190749	190850	102	33.7866350375931	190803	190830	44.5053558112633	1
436	4	192392	192467	76	27.5717254256699	192432	192439	55.5514854324179	1
437	4	198472	198702	231	1065.66501622497	198587	198592	1588.38054001925	1
438	4	199060	199178	119	57.0861603561622	199118	199117	10.3521435653872	0
439	4	199578	199985	408	387.075147362657	199760	199756	978.247828442673	1
440	4	202624	202766	143	55.8979001284775	202688	202682	235.610123788325	1
441	4	212647	213113	467	1468.95109759755	212860	212863	730.029644191282	1
442	4	215758	215990	233	678.669885606011	215896	215895	88.0423091184845	1
443	4	221966	222198	233	84.8986683218534	222041	222050	78.4467515953176	1
444	4	223742	223859	118	47.5977107082232	223800	223801	8.39959844960747	1
445	4	226971	227300	330	151.832327583681	227223	227217	313.72205457483	1
446	4	228933	229086	154	115.869330625991	229010	229008	77.1832216097817	1
447	4	230668	230840	173	147.039209901983	230753	230762	123.719616381346	1
448	4	232309	232439	131	50.9311727623495	232375	232367	104.181385501539	1
449	4	234200	234597	398	334.846428715075	234502	234504	357.391521596485	1
450	4	238827	238959	133	73.7595384753881	238900	238901	43.6344707639696	1
451	4	239607	240162	556	332.439053974372	240070	239990	178.109641724695	1
452	4	241224	241322	99	41.1936274607558	241275	241278	28.257371507613	1
453	4	242040	242263	224	160.509286956508	242124	242129	207.769773604041	1
454	4	251329	251489	161	56.2532797068101	251406	251391	128.480677082494	1
455	4	258628	258843	216	254.48926353933	258725	258725	166.586104019943	1
456	4	264146	264488	343	2026.90171923789	264305	264306	350.521398524531	1
457	4	264999	265134	136	62.4320236526364	265062	265066	161.728003197222	1
458	4	266847	267018	172	68.8786140316896	266948	266956	98.7716825477677	1
460	4	267591	267706	116	38.7901960163415	267645	267643	66.4341739024484	1
461	4	268944	269020	77	22.9292175442193	268983	269000	5.15512502837428	0
462	4	272172	272417	246	379.636479803476	272321	272329	632.129422262458	1
463	4	273525	273702	178	246.23236990992	273613	273615	108.509599094486	1
464	4	276228	276327	100	83.693113920378	276269	276269	3.48773952606973	0
465	4	276646	276703	58	20.4407718366334	276674	276670	52.7472906906935	1
466	4	281885	282146	262	448.66983202729	282007	282007	529.158203691767	1
467	4	285259	285361	103	33.3865030626354	285312	285313	48.7016369741803	1
468	4	286719	287019	301	712.142223782503	286811	286809	547.037799928838	1
469	4	289692	289830	139	73.5215162427691	289781	289780	107.930397323714	1
470	4	291867	291900	34	18.8026216649243	291883	291884	2.2749462026923	0
471	4	296323	296514	192	1244.68969993148	296417	296418	155.267669785018	1
472	4	300195	300292	98	34.3729067237979	300243	300246	27.7390909707049	1
473	4	302024	302366	343	121.345902145681	302294	302292	83.6168778244223	1
474	4	302654	303061	408	1465.97122051623	302954	302950	855.348619035296	1
475	4	304826	305002	177	267.774263158761	304908	304911	229.902724826352	1
476	4	307895	308277	383	85.0953664117733	308223	308094	59.06339899431	1
477	4	310223	310358	136	66.5782796834953	310288	310279	93.3266852405194	1
478	4	312611	312928	318	1257.67636097055	312750	312755	422.7294112516	1
479	4	314176	314370	195	91.0974667488726	314247	314245	160.951343120544	1
480	4	314795	315172	378	834.551439972926	315021	315011	617.763466676133	1
481	4	316485	316701	217	53.7573095448485	316533	316541	32.7469405055347	0
482	4	321781	322095	315	159.559201865604	321877	321911	46.0585560322252	1
483	4	333103	333211	109	50.4821921903171	333159	333157	8.98539358944917	0
484	4	334399	334648	250	207.590449907479	334520	334520	209.293682568587	1
485	4	341390	341474	85	30.3869094998672	341432	341429	12.1130712282952	0
486	4	344250	344319	70	26.2445967652972	344281	344282	28.1578892292089	1
487	4	351223	351368	146	51.6453601729407	351293	351296	156.841950052224	1
488	4	356995	357401	407	292.435143347082	357083	357088	679.004114189348	1
489	4	361413	361546	134	77.4393990476899	361475	361472	57.5083866664233	1
490	4	362392	362623	232	384.106955319013	362477	362475	87.3717208361835	1
491	4	363692	363746	55	14.5914058520867	363718	363713	28.3543888136524	1
492	4	366159	366868	710	519.491944223059	366539	366535	303.015364153677	1
493	4	368549	369204	656	153.420325456695	368976	368923	207.531048357402	1
494	4	372028	372095	68	24.5289567847922	372061	372061	35.9264618674759	1
495	4	373780	373909	130	66.2472036909661	373847	373844	66.0095405040912	1
496	4	375365	375477	113	44.3586383070545	375421	375422	80.1034632362629	1
497	4	381572	381701	130	57.1727519378494	381634	381633	61.3119599094118	1
498	4	385863	386285	423	221.157676922364	385980	386006	511.517043172003	1
499	4	386520	387573	1054	1050.3578778352	386801	386803	1046.28657311375	1
500	4	388997	389035	39	20.3268427448458	389017	389021	5.12682926150937	0
501	4	392513	392664	152	106.39951104489	392582	392576	52.3668428220209	1
502	4	407691	407813	123	41.6061687497966	407766	407771	72.2483870217896	1
503	4	411168	411282	115	52.1390931415983	411221	411217	90.2107743096874	1
504	4	421798	421898	101	46.6510538712442	421855	421853	37.1361044219548	1
505	4	423987	424022	36	19.4137119792955	424005	424005	11.8899690247311	1
506	4	432113	432223	111	43.2921052424279	432168	432170	78.4016971284564	1
507	4	442460	442576	117	55.5372413608085	442517	442515	168.381197326685	1
508	4	465272	465372	101	39.7765996775041	465317	465313	38.8989267184251	1
510	4	477592	477691	100	40.1109832112252	477638	477635	53.5474909120909	1
511	4	482445	482544	100	43.2789072690869	482500	482500	95.2517490749302	1
512	4	485524	485663	140	60.6246336138419	485597	485603	65.6830201046189	1
513	4	506847	506985	139	60.4543314706039	506913	506892	28.2889828783817	0
514	4	507356	507603	248	638.008402045049	507448	507447	150.747371525553	1
515	4	512229	512485	257	93.6611570002151	512289	512295	227.755009490467	1
516	4	521445	521683	239	68.4239599406918	521489	521547	99.6169331008114	1
517	4	538789	538844	56	22.5034782818375	538820	538814	4.36075411096561	0
518	4	546350	546495	146	68.9526755865596	546424	546419	44.6899240145869	1
519	4	548609	548651	43	22.0770710729321	548630	548628	25.7785522268016	1
520	4	550837	551353	517	2488.23741302053	551054	551054	1343.64787996464	1
521	4	560814	560914	101	33.4519778869771	560863	560854	97.6596628894561	1
522	4	562841	562940	100	35.9873005434933	562895	562912	134.445307378055	1
523	4	569939	570088	150	77.7789410580134	570017	570024	64.5526525189358	1
524	4	570339	570462	124	52.5058197578614	570401	570394	80.9892048960741	1
525	4	575948	576372	425	307.135681952556	576046	576051	152.971522374023	1
526	4	587803	588002	200	56.5217940865606	587959	587951	147.370648469172	1
527	4	589504	589727	224	224.688505012934	589612	589619	221.14792997385	1
528	4	591874	592247	374	85.12558494201	591933	592095	90.8893522656072	1
529	4	593255	593617	363	344.439826394644	593494	593484	253.977305851874	1
530	4	599962	600542	581	305.546106761027	600440	600427	486.296223984299	1
531	4	603404	603440	37	20.3667102817634	603422	603424	6.07921929882593	0
533	4	610265	610363	99	36.9647231444986	610314	610314	123.392237968921	1
534	4	616317	616631	315	455.365212251676	616429	616445	305.018165564024	1
535	4	617202	617476	275	193.369713967944	617290	617300	218.520185956583	1
536	4	618341	618425	85	34.4715132899393	618380	618376	22.690023480764	1
537	4	621323	621898	576	501.483365755295	621438	621694	234.549226788011	1
538	4	623092	623355	264	228.355835558419	623178	623174	78.7256332960518	1
539	4	626076	626283	208	226.152739691892	626160	626157	221.65850785128	1
540	4	628646	629138	493	381.829435759413	628928	628924	639.002569692889	1
541	4	629580	629792	213	93.4034746160321	629714	629694	124.408563692719	1
542	4	630656	630985	330	1539.53899405878	630880	630883	819.536094337982	1
543	4	636209	636552	344	163.242764308726	636292	636329	257.377670772027	1
544	4	644025	644192	168	179.157596950365	644112	644114	121.477105892136	1
545	4	645018	645143	126	63.9818520199819	645085	645087	137.921014467396	1
546	4	651505	651598	94	40.6530175431679	651548	651549	10.216054311668	0
547	4	652327	652598	272	236.828330961482	652518	652513	179.853259642848	1
548	4	654831	654909	79	25.7075680057961	654872	654869	41.537234272024	1
549	4	657643	657755	113	48.3513713261031	657699	657696	93.9212071469187	1
550	4	658034	658137	104	35.2333663087186	658084	658078	16.4434557723681	1
551	4	668469	668521	53	20.7859873659221	668495	668493	28.7981330687993	1
552	4	671086	671161	76	23.0134431481331	671124	671115	86.4195393677707	1
553	4	674315	674408	94	36.9053161687511	674362	674359	21.3016114371317	1
554	4	674693	674831	139	59.2967162942115	674767	674769	54.1688403556509	1
555	4	675926	676080	155	121.278850002824	676005	676009	149.94985078829	1
556	4	680020	680429	410	237.136680686724	680095	680199	180.164547743952	1
557	4	681742	681916	175	339.148300118623	681830	681831	135.524653647219	1
558	4	685769	685884	116	36.5045162472697	685830	685840	15.0349371052973	0
559	4	687909	687984	76	26.0637362433864	687946	687944	49.2131344064697	1
560	4	690469	690938	470	560.149420104879	690550	690592	240.810255300434	1
561	4	694198	694380	183	187.815411213991	694290	694296	70.8072315637251	1
562	4	699477	699926	450	1857.88849511479	699700	699703	1166.21521739943	1
563	4	700253	700285	33	19.1828198714232	700271	700267	1.84657844225783	0
564	4	703114	703233	120	51.7668137191039	703176	703189	40.001606889908	1
565	4	704078	704347	270	266.844506165944	704230	704224	588.28414745959	1
566	4	709284	709474	191	126.921595273875	709373	709379	208.468249383474	1
567	4	715504	715645	142	56.2024594615908	715582	715603	163.349888429761	1
568	4	716626	716785	160	158.594035674521	716696	716697	121.654505579825	1
569	4	720489	720638	150	105.595303798686	720560	720557	78.2803946260218	1
570	4	721653	722201	549	473.17114549366	722112	722112	226.007055294439	1
571	4	727721	727891	171	146.357091957039	727813	727813	67.570709580992	1
572	4	730337	730479	143	65.1690499715141	730406	730407	130.236645786259	1
573	4	743990	744192	203	219.160566014236	744069	744065	103.161287361676	1
574	4	746300	746566	267	67.6210563961083	746524	746459	208.648724187771	1
575	4	751008	751504	497	272.161060304173	751407	751402	249.546315742933	1
576	4	755237	755490	254	395.951050090444	755342	755334	170.7769127109	1
577	4	765381	765615	235	275.734669143224	765524	765523	239.238899551493	1
578	4	768115	768433	319	1028.67597340918	768310	768334	278.159760183976	1
579	4	769029	769463	435	330.778298248109	769127	769121	434.065417007807	1
580	4	769937	770230	294	422.97758654714	770042	770041	481.904140725424	1
581	4	775897	775977	81	32.4395726087616	775939	775941	9.09635009999145	0
583	4	784690	784787	98	29.0034077880441	784732	784735	143.964742113683	1
584	4	790101	790192	92	30.5340910461886	790144	790153	99.4704827145699	1
585	4	794225	794504	280	470.881522428299	794346	794341	370.412273462231	1
587	4	806023	806417	395	204.224371153916	806312	806271	233.521309945029	1
588	4	808152	808249	98	39.5756846744004	808199	808198	26.9084627722785	1
589	4	811742	811884	143	44.5187764012487	811798	811802	107.804364535672	1
590	4	814284	814414	131	65.5097749707242	814348	814343	86.5010122014199	1
591	4	817616	817760	145	44.1882154510824	817676	817663	63.6130150675788	1
592	4	820934	821135	202	72.2229080813835	820996	821011	139.641063222414	1
593	4	835488	836371	884	5324.34708319417	835931	835934	3853.62142603901	1
594	4	836604	836690	87	32.2327104697978	836647	836648	4.57297120033348	0
595	4	842156	842334	179	386.131918779604	842252	842249	235.454413143808	1
596	4	848067	848208	142	42.9521689024755	848138	848149	60.387642699315	1
598	4	854118	854165	48	21.494501257548	854140	854141	14.5819261603937	1
599	4	856079	856457	379	110.701020310236	856131	856238	153.917475247536	1
600	4	857983	858116	134	41.5233997516643	858040	858043	101.833650646019	1
601	4	859217	859313	97	35.225447524714	859265	859267	50.4077481288559	1
602	4	861464	861736	273	4656.80712101401	861583	861581	637.76206001387	1
603	4	866781	867156	376	81.5178142764338	866846	866895	67.0421999253944	1
604	4	867753	868011	259	94.8049384481696	867839	867859	134.224961557964	1
605	4	870690	870984	295	182.041563390096	870773	870789	140.535892821447	1
606	4	889003	889198	196	71.9627068152664	889050	889084	56.617358041223	1
607	4	893724	894568	845	851.368177054918	893954	893998	716.352129307191	1
608	4	909461	909910	450	375.37389651163	909824	909821	374.701352044379	1
609	4	911416	911607	192	366.427939908116	911512	911509	68.8918426907466	1
610	4	916188	916254	67	17.3656601132138	916221	916230	58.6755254263733	1
611	4	917267	917365	99	49.7586293899399	917309	917309	11.3968242856292	0
612	4	923921	924125	205	129.390107213002	923989	923985	155.735796379218	1
613	4	925931	926068	138	58.5567686920355	925996	925995	72.7395829850242	1
614	4	926311	926490	180	127.270786290879	926402	926405	131.85175315879	1
615	4	926903	927141	239	139.745237198616	926977	926973	188.863708257919	1
616	4	930461	930921	461	462.62848357387	930623	930637	918.644398883604	1
617	4	936344	936409	66	24.7888844340145	936376	936376	30.555049314041	1
618	4	940944	941046	103	58.6383547012811	940984	940982	60.8667833256929	1
619	4	943539	943625	87	34.8106609706339	943585	943588	42.5559397669313	1
620	4	945259	945341	83	28.1595744303903	945300	945306	24.5597321904729	1
621	4	946500	946638	139	84.7160775772663	946576	946574	136.144882881276	1
622	4	954946	955669	724	736.235245064443	955233	955251	680.327654352648	1
623	4	959845	960306	462	756.930029605865	960139	960138	578.749276818025	1
624	4	969905	969990	86	33.1680202688463	969945	969946	120.280355750724	1
625	4	976115	976732	618	219.027250387779	976223	976401	170.211124616172	1
626	4	980731	980760	30	21.2809033234664	980744	980746	2.28345057709762	0
627	4	992748	993054	307	598.547370738841	992955	992965	399.004733394097	1
628	4	998458	998611	154	52.7847718035506	998537	998536	111.313862388378	1
