id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
67	EA1	1500	EA	1	8	242062	242119	244579	244894	242090.5	244736.5	(3:5)_(4:4)_(3:5a)_(2:6)_(3:5)_(5:3)_(4:4aCO)	2_nonsis	2461	2646	2831	7	296_284_395_478_398_795	                      181_52_0_0_0_468	412_516_790_956_795_1122	242062_242300_242526_242816_243316_243772_244579	242119_242474_242816_243316_243772_244111_244894	242300_242526_242816_243316_243772_244579_248394	242474_242816_243316_243772_244111_244894_248547	90.81	236	0.39	14	5_3_1_1_1_3	5_5_6_5_6_78	3	20	1	1	0	2	2	1	1	243413.5	243413.5	NA	NA	                      graph_bin_annot3(8,241000,245000,c(5,6,7,8))		Two-Sided Bidirectional	1415.5	105.635	114.1153	92.4855	373.7914	0.8074
74	EA1	1500	EA	1	9	333581	334640	334640	334696	334110.25	334668.25	5:3	1	1	558	1114	1	558	0	1115	333581_334640	334640_334696	334640_336673	334696_337083	407.66	93	4.39	1	1	5	1	1	1	0	1	1	1	1	1	334389.25	334389.25	NA	NA	                      graph_bin_annot3(9,332000,335000,c(5,6))		One-Sided	557	376.7773	233.1556	451.792	229.2109	7.9222
72	EA1	1500	EA	1	9	159685	160007	160764	161147	159845.75	160955.75	5:3_5:3a	1	758	1110	1461	2	793_316	                      507_0	1079_633	159685_160514_160764	160007_160764_161147	160514_160764_169820	160764_161147_170156	1500.86	122	12.34	7	6_1	8_78	2	11	1	0	1	1	1	1	1	160400.75	160400.75	NA	NA	                      graph_bin_annot3(9,158000,162000,c(7,8))		Two-sided	730.5	1682.1841	1632.6206	1524.548	845.9957	36.3028
71	EA1	1500	EA	1	9	53832	54480	55716	56514	54156	56115	(5:3)_(6:2)_(4:4)_(4:4aCO)	2_nonsis	1237	1959	2681	4	620_386_954	                      0_0_465	1239_771_1443	53832_54480_55071_55716	54480_55071_55251_56514	54480_55071_55716_159685	55071_55251_56514_160007	2290.03	223	10.26	7	1_1_5	1_2_12	1	12	1	1	0	1	1	0	0	55135.5	55135.5	NA	NA	                      graph_bin_annot3(9,52000,57000,c(1,2,7,8))		One-Sided Unidirectional	1340.5	2220.5177	2058.1714	1835.8365	1413.4307	56.367
75	EA1	1500	EA	1	9	336673	337083	336673	337083	336776	336980	(4:4aCO)	2_nonsis	0	204	409	1	0	0	0	336673	337083	424776	424866	6.91	34	0.2	0	0	0	1	100	1	1	0	1	1	0	0	336878	336878	NA	NA	                      graph_bin_annot3(9,335000,338000,c(1,2,5,6))		No Strand Transfer	204.5	7.7874	7.4137	10.2978	3.1977	0
76	EA1	1500	EA	1	9	424776	424866	427210	428011	424820.75	427610.75	(5:3)_(6:2)_(5:3a)_(5:3b)_(4:4aCO)	3	2345	2790	3234	0	201_337_224_2028	                      114_247_139_1590	288_427_309_2465	424776_424980_425311_425546_427210	424866_425064_425407_425620_428011	424980_425311_425546_427210_430585	425064_425407_425620_428011_439888	23.2	269	0.09	41	3_10_4_24	1_2_5_58	0	2	2	1	1	2	2	1	1	426215.75	425518.25	426913.25	NA	                      graph_bin_annot3(9,423000,429000,c(1,2,5,6,7,8))		>2 Chr CO	1617	79.3074	63.3359	37.7823	22.2544	0.2064
81	EA1	1500	EA	1	10	311915	312326	312728	312940	312120.25	312834.25	5:3_6:2_5:3	1	403	714	1024	3	474_126_114	                      156_5_0	791_246_229	311915_312482_312711_312728	312326_312706_312728_312940	312482_312711_312728_328971	312706_312728_312940_329633	226.54	85	2.66	8	3_4_1	2_1_1	1	3	1	0	1	1	1	1	1	312477.25	312477.25	NA	NA	                      graph_bin_annot3(10,310000,313000,c(1,2))		One-Sided + patch	512	253.8576	251.4441	266.0477	138.9609	5.1306
79	EA1	1500	EA	1	10	278226	278337	279278	279361	278281.5	279319.5	3:5_3:5a	1	942	1038	1134	2	443_595	                      74_240	812_950	278226_278411_279278	278337_279038_279361	278411_279278_281289	279038_279361_281583	353.87	94	3.75	5	2_3	2_12	2	12	1	0	1	1	1	1	1	278800.5	278800.5	NA	NA	                      graph_bin_annot3(10,277000,280000,c(1,2))		Two-sided	567	447.5542	348.7415	409.9463	93.9812	16.112
82	EA1	1500	EA	1	10	328971	329633	330191	330470	329302.25	330330.25	(4:4aCO)_(6:2)_(4:4a)	2_nonsis	559	1028	1498	3	794_234	                      368_0	1220_469	328971_330001_330191	329633_330191_330470	330001_330191_466454	330191_330470_467010	198.4	125	1.59	4	3_1	1278_78	1	12	1	1	0	1	1	0	0	329816.25	329816.25	NA	NA	                      graph_bin_annot3(10,327000,331000,c(1,2,7,8))		One-Sided Unidirectional	749	165.1828	155.7978	133.3379	190.052	2.9004
80	EA1	1500	EA	1	10	281289	281583	281676	282456	281436	282066	(6:2)_(4:4aCO)	2_nonsis	94	630	1166	2	630	93	1167	281289_281676	281583_282456	281676_311915	282456_312326	3.45	97	0.04	2	2	78	1	15	1	1	0	1	2	1	0	281751	281751	NA	NA	                      graph_bin_annot3(10,280000,283000,c(1,2,7,8))		Full Conversion	583	6.3848	3.3982	9.9433	6.3079	0
78	EA1	1500	EA	1	10	110925	111085	111408	111784	111005	111596	(2:6)_(4:4aCO)	2_nonsis	324	591	858	2	591	323	859	110925_111408	111085_111784	111408_278226	111784_278337	295.14	71	4.13	7	7	78	1	16	1	1	0	1	2	1	0	111300.5	111300.5	NA	NA	                      graph_bin_annot3(10,109000,112000,c(1,2,7,8))		Full Conversion	429	218.2827	176.0275	182.902	93.7598	2.9296
84	EA1	1500	EA	1	10	553445	554502	555723	556159	553973.25	555941.25	(3:5)_(2:6)_(3:5)_(4:4)_(3:5a)_(3:5b)_(4:4aCO)	2_nonsis	1222	1968	2713	7	838_114_81_82_222_631	                      237_11_42_0_0_265	1439_218_120_163_443_997	553445_554739_554895_554999_555015_555162_555723	554502_554884_554957_555015_555162_555458_556159	554739_554895_554999_555015_555162_555723_639986	554884_554957_555015_555162_555458_556159_640552	238.38	226	1.06	14	4_2_3_1_1_3	2_1_1_2_1_28	2	32	1	1	0	1	1	0	0	554957.25	554957.25	NA	NA	                      graph_bin_annot3(10,552000,557000,c(1,2,7,8))		Two-Sided Unidirectional	1356.5	168.556	165.9929	156.1937	257.1358	0.8
83	EA1	1500	EA	1	10	466454	467010	467589	469453	466732	468521	(5:3)_(4:4)_(4:4aCO)	3	580	1789	2998	0	662_1127	                      189_0	1135_2254	466454_467199_467589	467010_467589_469453	467199_467589_553445	467589_469453_554502	626.8	250	2.51	5	4_1	7_7	0	2	2	1	1	2	2	1	1	467626.5	467179.25	468073.75	NA	                      graph_bin_annot3(10,465000,470000,c(3,4,5,6,7,8))		>2 Chr CO	1499	731.7084	756.155	847.8305	374.5953	20.969
97	EA1	1500	EA	1	11	613651	613793	613793	614127	613722	613960	5:3	1	1	238	475	1	238	0	476	613651_613793	613793_614127	613793_658549	614127_666816	46.39	40	1.17	1	1	5	1	1	1	0	1	1	1	1	1	613841	613841	NA	NA	                      graph_bin_annot3(11,612000,615000,c(5,6))		One-Sided	237.5	59.0718	78.9328	56.9752	29.1522	0.2706
90	EA1	1500	EA	1	11	355654	355841	355968	356064	355747.75	356015.75	5:3	1	128	268	409	1	268	127	410	355654_355968	355841_356064	355968_358455	356064_358714	323.76	34	9.51	3	3	2	1	1	1	0	1	1	1	1	1	355881.75	355881.75	NA	NA	                      graph_bin_annot3(11,354000,357000,c(1,2))		One-Sided	204.5	158.2877	272.374	139.2095	423.1717	3.133
87	EA1	1500	EA	1	11	179372	179422	179422	179509	179397.25	179465.25	3:5	1	1	68	136	1	68	0	137	179372_179422	179422_179509	179422_214124	179509_214537	75.51	11	6.67	1	1	1	1	2	1	0	1	1	1	1	1	179431.25	179431.25	NA	NA	                      graph_bin_annot3(11,178000,180000,c(1,2))		One-Sided	68	85.7707	73.9343	62.7518	134.6694	1.7602
91	EA1	1500	EA	1	11	358455	358714	359572	359596	358584.25	359584.25	3:5	1	859	1000	1140	1	1000	858	1141	358455_359572	358714_359596	359572_392532	359596_393129	1.48	95	0.02	7	7	7	1	2	1	0	1	1	1	1	1	359084.25	359084.25	NA	NA	                      graph_bin_annot3(11,357000,360000,c(7,8))		One-Sided	570	3.0269	1.5369	1.6403	3.3008	0
93	EA1	1500	EA	1	11	400972	401736	403561	404302	401353.75	403931.75	3:5_3:5a	1	1826	2578	3329	2	934_1644	                      180_901	1688_2386	400972_401916_403561	401736_402660_404302	401916_403561_556863	402660_404302_556988	1706.17	277	6.16	12	6_6	6_56	2	12	1	0	1	1	1	1	1	402642.75	402642.75	NA	NA	                      graph_bin_annot3(11,399000,405000,c(5,6))		Two-sided	1664.5	1132.284	1302.3147	1209.3141	837.2714	21.2648
92	EA1	1500	EA	1	11	392532	393129	395584	396469	392830.5	396026.5	3:5_4:4_3:5a	1	2456	3196	3936	3	818_898_1480	                      460_508_706	1175_1289_2254	392532_393589_394215_395584	393129_393707_394878_396469	393589_394215_395584_400972	393707_394878_396469_401736	148.06	328	0.45	20	5_3_12	6_6_5	2	16	1	0	1	1	1	1	1	394428.5	394428.5	NA	NA	                      graph_bin_annot3(11,391000,397000,c(5,6))		Two-sided	1968	157.1985	152.3421	102.5047	159.6021	0.6448
96	EA1	1500	EA	1	11	589828	589939	590994	592478	589883.75	591735.75	(3:5)_(4:4)_(3:5)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	1056	1852	2649	6	70_42_536_345_859	                      0_0_299_18_0	141_84_773_672_1718	589828_589939_589969_590322_590760_590994	589939_589969_590023_590742_590994_592478	589939_589969_590322_590760_590994_613651	589969_590023_590742_590994_592478_613793	274.9	221	1.25	9	1_1_4_2_1	6_6_6_5_5	1	12	1	1	0	1	1	0	0	590809.75	590809.75	NA	NA	                      graph_bin_annot3(11,588000,593000,c(3,4,5,6))		One-Sided Unidirectional	1324.5	302.1876	303.5602	359.3904	87.8359	3.2164
88	EA1	1500	EA	1	11	214124	214537	214600	215474	214330.75	215036.75	(2:6)_(4:4aCO)	2_nonsis	64	706	1349	2	706	63	1350	214124_214600	214537_215474	214600_279467	215474_279551	3.45	112	0.03	2	2	12	1	16	1	1	0	1	2	1	0	214683.75	214683.75	NA	NA	                      graph_bin_annot3(11,213000,216000,c(1,2,5,6))		Full Conversion	674.5	2.0611	1.1363	1.07	2.4909	0
94	EA1	1500	EA	1	11	556863	556988	557299	558102	556925.5	557700.5	(2:6)_(4:4aCO)	2_nonsis	312	775	1238	2	775	311	1239	556863_557299	556988_558102	557299_571329	558102_571872	125.36	103	1.22	4	4	56	1	16	1	1	0	1	2	1	0	557313	557313	NA	NA	                      graph_bin_annot3(11,555000,559000,c(3,4,5,6))		Full Conversion	619	99.9365	100.8029	96.5913	110.6288	0.7506
89	EA1	1500	EA	1	11	279467	279551	280749	280982	279509.25	280865.25	(2:6)_(3:5)_(3:5a)_(4:4)	2_sis	1199	1356	1514	0	444_319_594	                      279_0_281	609_638_906	279467_279830_280076_280749	279551_280076_280468_280982	279830_280076_280749_355654	280076_280468_280982_355841	34.05	126	0.27	8	3_1_4	56_6_58	0	1	2	0	2	2	2	2	2	280187.25	279848.25	280526.25	NA	                      graph_bin_annot3(11,278000,281000,c(5,6,7,8))		2-sis NCO	757	44.4257	42.5421	35.2755	10.6421	0.166
103	EA1	1500	EA	1	12	341507	341678	342190	342448	341592.75	342318.75	5:3	1	513	726	940	1	726	512	941	341507_342190	341678_342448	342190_567266	342448_567957	1224.47	78	15.64	5	5	6	1	1	1	0	1	1	1	1	1	341955.75	341955.75	NA	NA	                      graph_bin_annot3(12,340000,343000,c(5,6))		One-Sided	470	611.6452	575.7477	650.4086	695.3849	20.3706
100	EA1	1500	EA	1	12	147585	148018	148300	148847	147801.5	148573.5	5:3	1	283	772	1261	1	772	282	1262	147585_148300	148018_148847	148300_318672	148847_319635	143.13	105	1.36	6	6	6	1	1	1	0	1	1	1	1	1	148187.5	148187.5	NA	NA	                      graph_bin_annot3(12,146000,149000,c(5,6))		One-Sided	630.5	231.6056	169.056	209.6497	152.6022	3.0414
108	EA1	1500	EA	1	12	829636	830392	830741	830945	830014	830843	5:3	1	350	829	1308	1	829	349	1309	829636_830741	830392_830945	830741_837962	830945_840577	261.58	109	2.4	8	8	7	1	1	1	0	1	1	1	1	1	830428.5	830428.5	NA	NA	                      graph_bin_annot3(12,828000,831000,c(7,8))		One-Sided	654	184.0083	213.1757	275.6256	203.8414	1.1656
106	EA1	1500	EA	1	12	788874	789356	789623	791142	789114.75	790382.75	3:5_2:6_3:5	1	268	1268	2267	3	379_125_764	                      17_0_0	741_250_1527	788874_789373_789615_789623	789356_789615_789623_791142	789373_789615_789623_791142	789615_789623_791142_794003	702.8	189	3.72	5	3_1_1	7_8_8	1	4	1	0	1	1	1	1	1	789748.75	789748.75	NA	NA	                      graph_bin_annot3(12,787000,792000,c(7,8))		One-Sided + patch	1133.5	550.4722	646.4784	446.3013	317.7843	21.1714
104	EA1	1500	EA	1	12	567266	567957	568653	568917	567611.25	568785.25	4:4ai_5:3_5:3a	2_nonsis	697	1174	1650	3	424_246_504	                      0_0_204	848_492_803	567266_567957_568114_568653	567957_568114_568449_568917	567957_568114_568653_611864	568114_568449_568917_611994	904.66	137	6.58	5	1_1_3	17_1_78	3	31	1	0	1	1	2	2	1	568198.25	568198.25	NA	NA	                      graph_bin_annot3(12,566000,569000,c(1,2,7,8))		Two Chr	825	1121.1895	906.3241	873.876	1794.3392	47.505
99	EA1	1500	EA	1	12	105323	106427	107894	109073	105875.25	108483.25	(2:6)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	1468	2608	3749	4	740_822_1046	                      0_178_0	1481_1467_2091	105323_106427_106982_107894	106427_106804_107894_109073	106427_106982_107894_147585	106804_107894_109073_148018	359.79	312	1.15	9	1_7_1	78_78_78	1	12	1	1	0	1	1	0	0	107179.25	107179.25	NA	NA	                      graph_bin_annot3(12,104000,110000,c(3,4,7,8))		One-Sided Unidirectional	1874.5	277.1282	250.0172	280.1242	256.5514	5.0632
102	EA1	1500	EA	1	12	326981	327112	327112	327373	327046.5	327242.5	(6:2)_(4:4aCO)	2_nonsis	1	196	391	2	196	0	392	326981_327112	327112_327373	327112_341507	327373_341678	1.97	33	0.06	1	1	12	1	15	1	1	0	1	2	1	0	327144.5	327144.5	NA	NA	                      graph_bin_annot3(12,325000,328000,c(1,2,5,6))		Full Conversion	195.5	2.6486	0.9341	2.1794	1.1005	0
110	EA1	1500	EA	1	12	1028133	1028477	1028477	1028782	1028305.25	1028629.25	(2:6)_(4:4aCO)	2_nonsis	1	324	648	2	324	0	649	1028133_1028477	1028477_1028782	1028477_1059350	1028782_1078177	170.77	54	3.16	1	1	12	1	16	1	1	0	1	2	1	0	1028467.25	1028467.25	NA	NA	                      graph_bin_annot3(12,1027000,1029000,c(1,2,3,4))		Full Conversion	324	171.5757	194.9723	234.4437	231.7253	2.1154
101	EA1	1500	EA	1	12	318672	319635	319635	320465	319153.75	320049.75	(2:6)_(4:4aCO)	2_nonsis	1	896	1792	2	896	0	1793	318672_319635	319635_320465	319635_326981	320465_327112	401.25	149	2.69	1	1	12	1	16	1	1	0	1	2	1	0	319601.75	319601.75	NA	NA	                      graph_bin_annot3(12,317000,321000,c(1,2,5,6))		Full Conversion	896	485.9753	523.3748	325.3622	645.1282	8.5054
109	EA1	1500	EA	1	12	837962	840577	837962	840577	838616	839923	(4:4aCO)	2_nonsis	0	1307	2614	1	0	0	0	837962	840577	1028133	1028477	992.02	218	4.56	0	0	0	1	100	1	1	0	1	1	0	0	839269.5	839269.5	NA	NA	                      graph_bin_annot3(12,836000,841000,c(3,4,7,8))		No Strand Transfer	1307	867.2824	1221.4278	1065.6667	771.3233	35.1702
107	EA1	1500	EA	1	12	791142	794003	791142	794003	791857.5	793287.5	(4:4aCO)	2_nonsis	0	1430	2860	1	0	0	0	791142	794003	829636	830392	86.37	238	0.36	0	0	0	1	100	1	1	0	1	1	0	0	792572.5	792572.5	NA	NA	                      graph_bin_annot3(12,790000,795000,c(3,4,7,8))		No Strand Transfer	1430	67.3241	94.2278	81.6373	66.8783	0.1168
115	EA1	1500	EA	1	13	421952	422449	423169	423520	422200.5	423344.5	5:3	1	721	1144	1567	1	1144	720	1568	421952_423169	422449_423520	423169_434413	423520_434450	36.52	130	0.28	5	5	5	1	1	1	0	1	1	1	1	1	422772.5	422772.5	NA	NA	                      graph_bin_annot3(13,420000,424000,c(5,6))		One-Sided	783.5	39.3865	39.0952	41.3808	10.2901	0.1144
114	EA1	1500	EA	1	13	302628	303266	304118	304595	302946.75	304356.75	5:3	1	853	1410	1966	1	1410	852	1967	302628_304118	303266_304595	304118_421952	304595_422449	415.56	164	2.54	12	12	7	1	1	1	0	1	1	1	1	1	303651.75	303651.75	NA	NA	                      graph_bin_annot3(13,301000,305000,c(7,8))		One-Sided	983	505.436	603.4956	549.3159	172.9439	6.5504
124	EA1	1500	EA	1	13	860181	861184	862092	862695	860682.5	862393.5	5:3	1	909	1711	2513	1	1711	908	2514	860181_862092	861184_862695	862092_917449	862695_924431	1058.15	209	5.06	5	5	5	1	1	1	0	1	1	1	1	1	861538	861538	NA	NA	                      graph_bin_annot3(13,859000,863000,c(5,6))		One-Sided	1256.5	1143.3833	1128.66	918.2438	971.5806	49.5852
116	EA1	1500	EA	1	13	434413	434450	434450	434538	434431.75	434493.75	2:6	1	1	62	124	1	62	0	125	434413_434450	434450_434538	434450_491129	434538_491444	255.65	10	24.77	1	1	12	1	10.1	1	0	1	1	1	1	1	434462.75	434462.75	NA	NA	                      graph_bin_annot3(13,433000,435000,c(1,2))		Full Conversion	62	221.5385	361.0139	291.8182	165.129	19.2132
117	EA1	1500	EA	1	13	491129	491444	492323	492349	491286.25	492336.25	5:3_4:4_5:3a	1	880	1050	1219	3	430_274_346	                      125_0_207	735_547_485	491129_491569_491864_492323	491444_491864_492116_492349	491569_491864_492323_513553	491864_492116_492349_513778	208.77	101	2.06	7	3_1_3	8_8_7	2	15	1	0	1	1	1	1	1	491811.25	491811.25	NA	NA	                      graph_bin_annot3(13,490000,493000,c(7,8))		Two-sided	609.5	232.0169	236.3514	217.8208	257.6319	6.7232
122	EA1	1500	EA	1	13	767080	767539	769925	769952	767309.5	769938.5	(5:3)_(6:2)_(4:4aCO)	2_nonsis	2387	2629	2871	3	1194_1434	                      955_1411	1434_1458	767080_768494_769925	767539_768514_769952	768494_769925_778144	768514_769952_778647	15.79	239	0.07	41	15_26	8_7	1	7	1	1	0	1	1	0	0	768624	768624	NA	NA	                      graph_bin_annot3(13,766000,770000,c(3,4,7,8))		One-Sided Unidirectional	1435.5	23.8672	18.231	24.2681	20.8753	0
121	EA1	1500	EA	1	13	713980	715257	715643	715773	714618.25	715708.25	(6:2)_(5:3)_(4:4aCO)	2_nonsis	387	1090	1792	3	832_258	                      0_0	1663_516	713980_715257_715643	715257_715643_715773	715257_715643_767080	715643_715773_767539	985.11	149	6.6	2	1_1	56_7	1	8	1	1	0	1	1	0	0	715163.25	715163.25	NA	NA	                      graph_bin_annot3(13,712000,716000,c(5,6,7,8))		One-Sided Unidirectional	896	900.6857	903.7085	877.2176	867.2652	44.9314
123	EA1	1500	EA	1	13	778144	778647	779842	780100	778395.25	779971.25	(3:5)_(2:6)_(4:4aCO)	2_nonsis	1196	1576	1955	3	1341_234	                      984_0	1698_469	778144_779631_779842	778647_779842_780100	779631_779842_860181	779842_780100_861184	114.01	163	0.7	4	3_1	6_5	1	9	1	1	0	1	1	0	0	779183.25	779183.25	NA	NA	                      graph_bin_annot3(13,777000,781000,c(3,4,5,6))		One-Sided Unidirectional	977.5	160.9828	161.0705	186.6314	224.913	1.4188
113	EA1	1500	EA	1	13	228183	228217	229206	229539	228200.25	229372.25	(3:5)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	990	1172	1355	4	412_442_319	                      105_0_0	718_884_638	228183_228322_228901_229206	228217_228901_229206_229539	228322_228901_229206_302628	228901_229206_229539_303266	102.16	113	0.91	4	2_1_1	6_6_56	1	12	1	1	0	1	1	0	0	228786.25	228786.25	NA	NA	                      graph_bin_annot3(13,227000,230000,c(1,2,5,6))		One-Sided Unidirectional	677.5	129.2587	146.2538	171.2827	95.9946	0.5634
118	EA1	1500	EA	1	13	513553	513778	515790	516109	513665.5	515949.5	(3:5)_(4:4)_(3:5)_(2:6)_(4:4aCO)	2_nonsis	2013	2284	2555	5	260_896_761_367	                      0_358_163_0	520_1434_1359_734	513553_513778_514431_515375_515790	513778_514073_515212_515790_516109	513778_514431_515375_515790_645425	514073_515212_515790_516109_645754	466.89	213	2.19	14	1_7_5_1	1_1_1_2	1	12	1	1	0	1	1	0	0	514807.5	514807.5	NA	NA	                      graph_bin_annot3(13,512000,517000,c(1,2,5,6))		One-Sided Unidirectional	1277.5	412.0201	521.3902	444.4109	153.3604	15.9274
111	EA1	1500	EA	1	13	28854	29616	30379	30523	29235	30451	(3:5)_(5:3)_(4:4aCO)	2_nonsis	764	1216	1668	3	568_648	                      163_553	972_744	28854_29779_30379	29616_29826_30523	29779_30379_164532	29826_30523_165032	359.79	139	2.59	7	3_4	1_78	3	20	1	1	0	2	2	1	1	29843	29843	NA	NA	                      graph_bin_annot3(13,27000,31000,c(1,2,7,8))		One-Sided Bidirectional	834	273.5044	449.5567	187.7305	108.0014	3.4964
119	EA1	1500	EA	1	13	645425	645754	647164	647329	645589.5	647246.5	(5:3)_(4:4ai)_(3:5)_(4:4bCO)	2_nonsis	1411	1657	1903	4	699_260_698	                      487_104_506	911_417_889	645425_646241_646440_647164	645754_646336_646658_647329	646241_646440_647164_667202	646336_646658_647329_667766	309.45	158	1.95	16	9_2_5	678_7_5	3	21	1	1	0	2	2	1	1	646418	646418	NA	NA	                      graph_bin_annot3(13,644000,648000,c(5,6,7,8))		Sym 4:4	951.5	335.3755	377.584	347.198	206.2568	2.439
112	EA1	1500	EA	1	13	164532	165032	170002	171275	164782.25	170638.25	(3:5)_(4:4)_(3:5)_(2:6)_(3:5a)_(4:4aCO)	3	4971	5856	6742	0	2700_1379_342_558_877	                      2412_1317_0_0_1	2989_1441_684_1116_1753	164532_167444_168838_168885_169522_170002	165032_167521_168885_169522_170001_171275	167444_168838_168885_169522_170002_228183	167521_168885_169522_170001_171275_228217	1836.46	561	3.27	30	9_17_1_1_2	8_8_8_7_2	0	2	2	1	1	2	2	1	1	167710.25	166246.25	169174.25	NA	                      graph_bin_annot3(13,163000,172000,c(1,2,5,6,7,8))		>2 Chr CO	3371	1590.6088	1652.9445	1718.8402	3390.3037	25.5448
127	EA1	1500	EA	1	14	365847	366158	366762	367502	366002.25	367132.25	(6:2)_(4:4)_(4:4aCO)	2_nonsis	605	1130	1654	3	367_762	                      0_181	734_1344	365847_366158_366762	366158_366581_367502	366158_366762_425816	366581_367502_427278	962.4	138	6.99	3	1_2	56_56	1	12	1	1	0	1	1	0	0	366567.25	366567.25	NA	NA	                      graph_bin_annot3(14,364000,368000,c(3,4,5,6))		One-Sided Unidirectional	827	824.7086	743.8838	783.3599	430.363	11.011
125	EA1	1500	EA	1	14	52243	52659	54935	54995	52451	54965	(2:6)_(4:4aCO)_(3:5)_(4:4a)	2_nonsis	2277	2514	2751	4	744_830_940	                      266_423_773	1222_1237_1107	52243_52925_53888_54935	52659_53465_54162_54995	52925_53888_54935_232914	53465_54162_54995_233237	312.41	229	1.36	15	3_5_7	12_56_5	1	12	1	1	0	1	1	0	0	53708	53708	NA	NA	                      graph_bin_annot3(14,51000,55000,c(1,2,5,6))		One-Sided Unidirectional	1375.5	538.6299	454.7536	348.53	207.8529	9.3966
129	EA1	1500	EA	1	14	674690	676085	674690	676085	675039	675736	(4:4aCO)	2_nonsis	0	697	1394	1	0	0	0	674690	676085	746746	746866	568.56	116	4.9	0	0	0	1	100	1	1	0	1	1	0	0	675387.5	675387.5	NA	NA	                      graph_bin_annot3(14,673000,677000,c(3,4,7,8))		No Strand Transfer	697	541.782	436.6577	530.9267	80.6366	4.0514
128	EA1	1500	EA	1	14	425816	427278	425816	427278	426182	426912	(4:4aCO)	2_nonsis	0	730	1461	1	0	0	0	425816	427278	674690	676085	1967.25	122	16.17	0	0	0	1	100	1	1	0	1	1	0	0	426547	426547	NA	NA	                      graph_bin_annot3(14,424000,428000,c(3,4,5,6))		No Strand Transfer	730.5	1737.0595	2014.43	1727.664	4812.6995	111.8722
