id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
126	EA1	1500	EA	1	14	232914	233237	235424	235706	233075.25	235565.25	(5:3)_(4:4)_(6:2)_(5:3a)_(4:4aCO)	3	2188	2490	2791	0	292_585_223_1390	                      0_381_0_1099	584_789_446_1680	232914_233237_233879_234026_235424	233237_233498_234026_234325_235706	233237_233879_234026_235424_365847	233498_234026_234325_235706_366158	641.11	232	2.76	14	1_7_1_5	7_7_12_6	0	2	2	1	1	2	2	1	1	234320.25	233697.75	234942.75	NA	                      graph_bin_annot3(14,231000,236000,c(1,2,5,6,7,8))		>2 Chr CO	1395.5	469.5868	418.589	701.6488	412.7909	5.1502
139	EA1	1500	EA	1	15	641917	642038	642164	642189	641977.5	642176.5	5:3_6:2	1	127	199	271	2	174_26	                      100_0	247_51	641917_642138_642164	642038_642164_642189	642138_642164_666379	642164_642189_666607	3.95	23	0.18	5	4_1	7_8	1	7	1	0	1	1	1	1	1	642077	642077	NA	NA	                      graph_bin_annot3(15,640000,643000,c(7,8))		Full Conversion	135.5	2.4196	2.2806	3.0248	3.4281	0
142	EA1	1500	EA	1	15	882131	882322	884606	884667	882226.5	884636.5	(3:5)_(4:4)_(3:5a)_(3:5)_(2:6)_(4:4aCO)	2_nonsis	2285	2410	2535	6	501_480_342_729_358	                      222_189_0_252_85	780_771_683_1206_632	882131_882544_883100_883315_884035_884606	882322_882911_883315_883783_884521_884667	882544_883100_883315_884035_884606_953577	882911_883315_883783_884521_884667_954310	710.2	211	3.36	14	3_2_1_4_4	2_2_1_12_1	2	32	1	1	0	1	1	0	0	883431.5	883431.5	NA	NA	                      graph_bin_annot3(15,881000,885000,c(1,2,3,4))		Two-Sided Unidirectional	1267.5	651.5159	670.6202	659.2381	264.6997	20.1042
134	EA1	1500	EA	1	15	211687	212020	212816	212987	211853.5	212901.5	(2:6)_(6:2)_(4:4aCO)	2_nonsis	797	1048	1299	3	564_484	                      0_0	1129_967	211687_212020_212816	212020_212816_212987	212020_212816_476517	212816_212987_476972	118.45	108	1.1	2	1_1	56_1256	3	20	1	1	0	2	2	1	1	212377.5	212377.5	NA	NA	                      graph_bin_annot3(15,210000,213000,c(1,2,5,6))		One-Sided Bidirectional	649.5	163.4375	145.3626	175.5958	78.9283	1.2408
147	EA1	1500	EA	1	16	354840	355341	355782	356245	355090.5	356013.5	(5:3)_(6:2)_(5:3)_(4:4aCO)	2_nonsis	442	923	1404	4	392_38_494	                      128_0_238	655_75_750	354840_355469_355495_355782	355341_355495_355544_356245	355469_355495_355782_462936	355495_355544_356245_463615	97.23	117	0.83	5	2_1_2	8_7_7	1	12	1	1	0	1	1	0	0	355552	355552	NA	NA	                      graph_bin_annot3(16,353000,357000,c(3,4,7,8))		One-Sided Unidirectional	702	153.9401	155.5622	176.1221	90.3576	1.4712
151	EA1	1500	EA	1	16	839670	839835	842086	842864	839752.75	842474.75	(3:5)_(4:4)_(3:5)_(2:6)_(3:5a)_(4:4aCO)	2_nonsis	2252	2722	3193	6	123_682_375_676_866	                      0_572_0_333_440	246_792_750_1019_1293	839670_839835_840488_840627_841571_842086	839835_839916_840627_841238_841646_842864	839835_840488_840627_841571_842086_925093	839916_840627_841238_841646_842864_948066	1780.69	266	6.7	16	1_6_1_4_4	2_2_2_1_6	2	32	1	1	0	1	1	0	0	841113.75	841113.75	NA	NA	                      graph_bin_annot3(16,838000,843000,c(1,2,5,6))		Two-Sided Unidirectional	1596.5	1404.4617	1546.1056	1533.3195	2335.0248	63.754
4	EA2	1500	EA	2	1	183881	184083	184083	184235	183982	184159	(6:2)_(4:4aCO)	2_nonsis	1	177	353	2	177	0	354	183881_184083	184083_184235	184083_203091	184235_230218	2.96	29	0.1	1	1	56	1	15	1	1	0	1	2	1	0	184070.5	184070.5	NA	NA	                      graph_bin_annot3(1,182000,185000,c(3,4,5,6))		Full Conversion	176.5	2.7313	2.6475	5.8749	1.538	0
1	EA2	1500	EA	2	1	30624	30644	32511	32652	30633.75	32581.75	(3:5)_(2:6)_(3:5)_(2:6)_(3:5)_(5:3)_(4:4aCO)	2_nonsis	1868	1948	2027	7	118_11_342_56_70_1350	                      105_0_287_2_44_1261	131_22_397_110_96_1440	30624_30749_30755_31058_31154_31212_32511	30644_30755_30771_31152_31168_31250_32652	30749_30755_31058_31154_31212_32511_84046	30755_30771_31152_31168_31250_32652_84858	125.36	169	0.74	39	7_1_13_2_3_13	6_5_5_5_5_34	3	20	1	1	0	2	2	1	1	31607.75	31607.75	NA	NA	                      graph_bin_annot3(1,29000,33000,c(3,4,5,6))		One-Sided Bidirectional	1013.5	92.0231	106.8831	82.9726	102.7757	0.2312
11	EA2	1500	EA	2	2	738015	738213	738241	738886	738113.75	738563.75	(2:6)_(4:4aCO)	2_nonsis	29	450	870	2	450	28	871	738015_738241	738213_738886	738241_801218	738886_813184	414.57	72	5.72	2	2	34	1	16	1	1	0	1	2	1	0	738338.75	738338.75	NA	NA	                      graph_bin_annot3(2,737000,739000,c(3,4,7,8))		Full Conversion	435	452.736	442.5815	429.7102	382.958	15.3152
27	EA2	1500	EA	2	4	1153966	1161539	1161819	1161927	1157752.75	1161872.75	5:3_6:2_5:3	1	281	4120	7960	3	3832_36_252	                      17_0_190	7646_73_315	1153966_1161556_1161612_1161819	1161539_1161612_1161629_1161927	1161556_1161612_1161819_1242658	1161612_1161629_1161927_1246191	306.49	663	0.46	9	2_1_6	3_4_4	1	3	1	0	1	1	1	1	1	1159812.75	1159812.75	NA	NA	                      graph_bin_annot3(4,1152000,1162000,c(3,4))		One-Sided + patch	3980	149.5995	233.766	143.1016	211.7239	4.6726
25	EA2	1500	EA	2	4	851927	852118	854205	854335	852022.25	854270.25	3:5_2:6_3:5_4:4_3:5_2:6_3:5_4:4_3:5_2:6_3:5a	1	2088	2248	2407	11	1127_28_28_41_252_120_129_135_182_80_124	                      1018_0_0_3_177_0_0_0_86_0_0	1236_56_57_79_327_240_258_270_278_161_249	851927_853136_853163_853192_853223_853448_853550_853688_853808_854044_854086_854205	852118_853163_853192_853220_853271_853550_853688_853808_853958_854086_854205_854335	853136_853163_853192_853223_853448_853550_853688_853808_854044_854086_854205_1128837	853163_853192_853220_853271_853550_853688_853808_853958_854086_854205_854335_1129980	42.44	200	0.21	25	9_1_1_2_5_1_1_1_2_1_1	7_8_8_7_7_8_8_7_7_8_7	2	22	1	0	1	1	1	1	1	853146.25	853146.25	NA	NA	                      graph_bin_annot3(4,850000,855000,c(7,8))		Two-sided + patch	1203.5	45.9343	39.3189	44.9471	33.7668	0.1168
23	EA2	1500	EA	2	4	791821	791869	791869	792541	791845	792205	(2:6)_(4:4aCO)	2_nonsis	1	360	719	2	360	0	720	791821_791869	791869_792541	791869_794075	792541_794507	10.86	60	0.18	1	1	34	1	16	1	1	0	1	2	1	0	792025	792025	NA	NA	                      graph_bin_annot3(4,790000,793000,c(3,4,5,6))		Full Conversion	359.5	13.6046	9.9736	10.5387	3.0185	0.0516
19	EA2	1500	EA	2	4	131512	131875	133023	133068	131693.5	133045.5	(5:3)_(2:6)_(4:4aCO)	2_nonsis	1149	1352	1555	3	1032_320	                      685_131	1380_508	131512_132560_133023	131875_132892_133068	132560_133023_285994	132892_133068_286258	441.72	129	3.41	6	4_2	7_347	3	20	1	1	0	2	2	1	1	132369.5	132369.5	NA	NA	                      graph_bin_annot3(4,130000,134000,c(3,4,7,8))		One-Sided Bidirectional	777.5	322.0939	327.363	321.5628	1129.0914	6.3702
21	EA2	1500	EA	2	4	423118	423202	426362	426781	423159.75	426571.75	(6:2)_(4:4)_(4:4aCO)_(3:5)_(4:4a)	2_nonsis	3161	3412	3662	5	194_1362_543_1313	                      120_1141_308_1058	267_1583_778_1568	423118_423322_424526_425213_426362	423202_423385_424905_425304_426781	423322_424526_425213_426362_664477	423385_424905_425304_426781_665204	106.6	305	0.35	25	3_13_4_5	34_34_3478_4	3	20	1	1	0	2	2	1	1	424865.75	424865.75	NA	NA	                      graph_bin_annot3(4,422000,427000,c(3,4,7,8))		One-Sided Bidirectional	1831	105.6244	126.4522	96.9498	44.1477	0.1974
32	EA2	1500	EA	2	5	407957	408144	409531	410181	408050.25	409856.25	(5:3)_(4:4)_(3:5)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	1388	1806	2223	6	216_440_360_297_492	                      0_78_3_150_137	432_803_716_444_848	407957_408144_408467_408950_409333_409531	408144_408389_408947_409183_409394_410181	408144_408467_408950_409333_409531_450306	408389_408947_409183_409394_410181_450386	766.47	185	4.14	13	1_2_2_4_4	7_7_3_478_34	3	20	1	1	0	2	2	1	1	408953.25	408953.25	NA	NA	                      graph_bin_annot3(5,406000,411000,c(3,4,7,8))		One-Sided Bidirectional	1111.5	631.475	701.9527	812.6517	162.8516	20.4724
38	EA2	1500	EA	2	6	157416	157812	160108	160471	157613.75	160289.75	(6:2)_(5:3)_(4:4aCO)	2_nonsis	2297	2676	3054	3	762_1914	                      225_1393	1299_2434	157416_158037_160108	157812_158715_160471	158037_160108_162175	158715_160471_162613	312.41	254	1.23	21	5_16	34_8	1	8	1	1	0	1	1	0	0	158951.75	158951.75	NA	NA	                      graph_bin_annot3(6,156000,161000,c(3,4,7,8))		One-Sided Unidirectional	1527	326.3027	329.6036	472.1864	104.6659	4.979
36	EA2	1500	EA	2	6	75055	75088	76914	77181	75071.5	77047.5	(3:5)_(2:6)_(4:4aCO)	2_nonsis	1827	1976	2125	3	1126_850	                      1038_646	1213_1055	75055_76126_76914	75088_76268_77181	76126_76914_118034	76268_77181_119224	673.68	177	3.81	13	10_3	8_7	1	9	1	1	0	1	1	0	0	76059.5	76059.5	NA	NA	                      graph_bin_annot3(6,74000,78000,c(1,2,7,8))		One-Sided Unidirectional	1062.5	665.663	828.2993	893.3833	1223.2372	17.648
56	EA2	1500	EA	2	9	47519	47656	47916	48222	47587.25	48069.25	(6:2)_(4:4aCO)	2_nonsis	261	482	702	2	482	260	703	47519_47916	47656_48222	47916_92242	48222_92420	160.89	58	2.75	3	3	78	1	15	1	1	0	1	2	1	0	47828.25	47828.25	NA	NA	                      graph_bin_annot3(9,46000,49000,c(5,6,7,8))		Full Conversion	351	239.9836	202.6838	220.387	91.979	2.9214
65	EA2	1500	EA	2	10	220089	220326	220637	221804	220207.5	221220.5	6:2_5:3	1	312	1013	1714	2	266_746	                      0_15	533_1478	220089_220326_220637	220326_220622_221804	220326_220637_235976	220622_221804_236393	216.17	143	1.51	3	1_2	78_8	1	7	1	0	1	1	1	1	1	220714	220714	NA	NA	                      graph_bin_annot3(10,219000,222000,c(7,8))		Full Conversion	857	190.3568	156.712	204.7995	196.6385	2.8584
66	EA2	1500	EA	2	10	235976	236393	237035	237161	236184.25	237098.25	3:5_2:6_3:5a	1	643	914	1184	3	780_62_72	                      519_3_3	1041_120_141	235976_236912_237020_237035	236393_237017_237032_237161	236912_237020_237035_314642	237017_237032_237161_315842	1566.5	99	15.89	13	9_2_2	4_3_4	2	20	1	0	1	1	1	1	1	236641.25	236641.25	NA	NA	                      graph_bin_annot3(10,234000,238000,c(3,4))		Two-sided	592	864.0889	1072.3356	1397.3997	1569.8832	27.998
62	EA2	1500	EA	2	10	142749	143026	143550	143678	142887.75	143613.75	(6:2)_(5:3)_(4:4aCO)	2_nonsis	525	726	928	3	470_256	                      140_0	801_512	142749_143166_143550	143026_143550_143678	143166_143550_145771	143550_143678_145826	166.82	77	2.16	5	4_1	34_8	1	8	1	1	0	1	1	0	0	143250.75	143250.75	NA	NA	                      graph_bin_annot3(10,141000,144000,c(3,4,7,8))		One-Sided Unidirectional	464	166.1277	171.2906	201.4342	670.2105	0.9814
68	EA2	1500	EA	2	10	321602	322043	323333	324913	321822.75	324122.75	(5:3)_(4:4)_(5:3)_(6:2)_(4:4aCO)	2_nonsis	1291	2300	3310	5	734_114_490_962	                      465_8_349_90	1002_221_631_1835	321602_322508_322612_323078_323333	322043_322604_322729_323243_324913	322508_322612_323078_323333_389963	322604_322729_323243_324913_390467	844.45	276	3.06	16	4_2_8_2	4_4_4_3	1	12	1	1	0	1	1	0	0	322972.75	322972.75	NA	NA	                      graph_bin_annot3(10,320000,325000,c(1,2,3,4))		One-Sided Unidirectional	1655	751.4613	674.242	1266.7903	605.6673	22.3768
82	EA2	1500	EA	2	11	571329	571639	572601	573116	571484.25	572858.25	(2:6)_(4:4)_(4:4aCO)	2_nonsis	963	1374	1786	3	745_630	                      233_15	1257_1244	571329_571872_572601	571639_572586_573116	571872_572601_658549	572586_573116_666816	134.74	149	0.91	5	2_3	34_34	1	12	1	1	0	1	1	0	0	572171.25	572171.25	NA	NA	                      graph_bin_annot3(11,570000,574000,c(1,2,3,4))		One-Sided Unidirectional	893	98.4248	122.0777	281.0867	31.555	0.5944
94	EA2	1500	EA	2	12	602685	602909	603325	603374	602797.25	603349.25	3:5_2:6_3:5	1	417	552	688	3	269_43_240	                      148_2_184	390_84_297	602685_603057_603077_603325	602909_603075_603141_603374	603057_603077_603325_656891	603075_603141_603374_657792	1006.33	57	17.57	11	2_2_7	6_5_5	1	4	1	0	1	1	1	1	1	603073.25	603073.25	NA	NA	                      graph_bin_annot3(12,601000,604000,c(5,6))		One-Sided + patch	344	637.1515	679.067	729.3061	2343.9663	18.9038
91	EA2	1500	EA	2	12	417137	417289	418481	418904	417212.75	418692.75	2:6_3:5	1	1193	1480	1766	2	122_1357	                      9_1108	236_1606	417137_417298_418481	417289_417373_418904	417298_418481_514693	417373_418904_514832	155.96	147	1.06	15	2_13	78_8	1	8	1	0	1	1	1	1	1	417952.75	417952.75	NA	NA	                      graph_bin_annot3(12,416000,419000,c(7,8))		Full Conversion	883	277.8606	253.7492	196.6296	47.9557	1.988
87	EA2	1500	EA	2	12	238492	238547	238758	238919	238519.5	238838.5	(5:3)_(6:2)_(4:4aCO)	2_nonsis	212	319	426	3	88_232	                      0_91	175_372	238492_238547_238758	238547_238667_238919	238547_238758_286840	238667_238919_289997	0.99	35	0.03	3	1_2	5_6	1	7	1	1	0	1	1	0	0	238679	238679	NA	NA	                      graph_bin_annot3(12,237000,239000,c(1,2,5,6))		One-Sided Unidirectional	213	1.074	0.3137	1.8185	0.7786	0
96	EA2	1500	EA	2	12	729962	730685	731012	732527	730323.5	731769.5	(6:2)_(5:3)_(4:4aCO)	2_nonsis	328	1446	2564	3	572_874	                      93_0	1050_1749	729962_730778_731012	730685_731012_732527	730778_731012_836156	731012_732527_836343	60.21	213	0.28	4	3_1	56_8	1	8	1	1	0	1	1	0	0	731046.5	731046.5	NA	NA	                      graph_bin_annot3(12,728000,733000,c(5,6,7,8))		One-Sided Unidirectional	1282	147.6665	148.3375	187.7692	70.8862	1.0736
95	EA2	1500	EA	2	12	656891	657792	681146	681539	657341.5	681342.5	(5:3)_(3:5)_(4:4aCO)_(3:5)_(2:6)_(3:5)_(2:6)_(3:5)_(4:4a)_(3:5)_(2:6)_(3:5)_(4:4a)_(3:5)_(4:4a)	2_nonsis	23355	24001	24647	15	985_9716_182_1952_206_2068_81_5822_183_756_331_448_670_600	                      262_9278_0_1820_13_1934_0_5638_19_430_0_0_0_172	1708_10153_364_2084_399_2201_162_6007_347_1083_662_896_1341_1029	656891_658054_667877_668207_670061_670304_672394_672505_678194_678531_678971_679614_679633_680510_681146	657792_658599_668207_668241_670291_670460_672505_672556_678512_678541_679614_679633_680510_680974_681539	658054_667877_668207_670061_670304_672394_672505_678194_678531_678971_679614_679633_680510_681146_729962	658599_668207_668241_670291_670460_672505_672556_678512_678541_679614_679633_680510_680974_681539_730685	3168.53	2052	1.54	171	16_41_1_21_4_22_1_48_3_7_1_1_1_4	8_56_7_7_8_8_8_8_7_7_8_8_7_7	3	20	1	1	0	2	2	1	1	669342	669342	NA	NA	                      graph_bin_annot3(12,655000,682000,c(5,6,7,8))		One-Sided Bidirectional	12323.5	3000.4084	2791.2721	2990.2211	2439.1498	80.597
104	EA2	1500	EA	2	13	396758	396782	396864	397127	396769.75	396995.75	(6:2)_(4:4aCO)	2_nonsis	83	226	368	2	226	82	369	396758_396864	396782_397127	396864_510876	397127_510947	1126.26	31	36.76	4	4	78	1	15	1	1	0	1	2	1	0	396882.75	396882.75	NA	NA	                      graph_bin_annot3(13,395000,398000,c(3,4,7,8))		Full Conversion	184	880.4538	939.0285	833.2076	570.1938	25.8048
110	EA2	1500	EA	2	14	64611	64800	65227	65648	64705.5	65437.5	(4:4aCO)_(6:2)_(4:4a)	2_nonsis	428	732	1036	3	308_424	                      0_0	616_848	64611_64800_65227	64800_65227_65648	64800_65227_187434	65227_65648_187884	192.97	86	2.24	2	1_1	3478_34	1	12	1	1	0	1	1	0	0	65071.5	65071.5	NA	NA	                      graph_bin_annot3(14,63000,66000,c(3,4,7,8))		One-Sided Unidirectional	518	320.7868	319.8347	258.3891	376.0685	4.6252
113	EA2	1500	EA	2	14	295066	297762	298424	299609	296414.25	299016.25	(6:2)_(5:3)_(6:2)_(4:4aCO)	2_nonsis	663	2602	4542	4	1670_184_750	                      295_0_0	3044_367_1499	295066_298057_298110_298424	297762_298110_298424_299609	298057_298110_298424_331790	298110_298424_299609_332278	281.81	378	0.75	7	5_1_1	56_5_5	1	12	1	1	0	1	1	0	0	297715.25	297715.25	NA	NA	                      graph_bin_annot3(14,294000,300000,c(1,2,5,6))		One-Sided Unidirectional	2271	285.8185	249.2902	252.2416	117.2162	1.2238
123	EA2	1500	EA	2	15	481588	481817	482608	483363	481702.5	482985.5	3:5_2:6	1	792	1283	1774	2	290_992	                      43_482	538_1503	481588_481860_482608	481817_482126_483363	481860_482608_487028	482126_483363_487166	264.04	148	1.79	6	3_3	6_5	1	8	1	0	1	1	1	1	1	482344	482344	NA	NA	                      graph_bin_annot3(15,480000,484000,c(5,6))		Full Conversion	887	256.7481	251.6093	247.0446	586.3354	4.1788
120	EA2	1500	EA	2	15	186679	186762	187911	188321	186720.25	188116.25	(6:2)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1150	1396	1641	4	212_818_366	                      132_620_0	291_1017_731	186679_186894_187590_187911	186762_186970_187911_188321	186894_187590_187911_231806	186970_187911_188321_232303	271.94	137	1.99	11	3_7_1	78_78_78	1	12	1	1	0	1	1	0	0	187418.25	187418.25	NA	NA	                      graph_bin_annot3(15,185000,189000,c(3,4,7,8))		One-Sided Unidirectional	820.5	232.5535	205.9018	282.5739	70.7598	7.7708
130	EA2	1500	EA	2	15	1048990	1049465	1051487	1051607	1049227.25	1051547.25	(2:6)_(4:4aCO)_(5:3)_(4:4a)	2_nonsis	2023	2320	2616	4	440_1004_874	                      115_780_678	766_1229_1071	1048990_1049580_1050536_1051487	1049465_1049756_1050809_1051607	1049580_1050536_1051487_1071476	1049756_1050809_1051607_1071498	38	218	0.17	18	2_7_9	34_56_4	3	20	1	1	0	2	2	1	1	1050387.25	1050387.25	NA	NA	                      graph_bin_annot3(15,1047000,1052000,c(3,4,5,6))		One-Sided Bidirectional	1308	95.1883	117.4566	70.7566	39.3685	0.1168
122	EA2	1500	EA	2	15	265983	266197	268456	269276	266090	268866	(2:6)_(3:5)_(4:4)_(3:5a)_(2:6a)_(3:5a)_(4:4)	2_sis	2260	2776	3292	0	126_41_231_961_218_1200	                      0_0_0_624_0_700	251_82_462_1298_436_1699	265983_266197_266234_266279_267320_267577_268456	266197_266234_266279_266696_267577_267756_269276	266197_266234_266279_267320_267577_268456_481588	266234_266279_266696_267577_267756_269276_481817	1082.33	274	3.95	19	1_1_1_7_1_8	78_7_8_6_5_5	0	1	2	0	2	2	2	2	2	267478	266784	268172	NA	                      graph_bin_annot3(15,264000,270000,c(5,6,7,8))		2-sis NCO	1646	1240.5144	1283.1151	1673.9756	712.9459	45.9614
138	EA2	1500	EA	2	16	614103	614283	615357	615440	614192.75	615398.75	5:3_6:2_5:3a_4:4_5:3a	1	1075	1206	1336	5	373_184_99_400_150	                      218_70_20_280_18	528_297_178_521_281	614103_614501_614701_614818_615159_615357	614283_614631_614798_614879_615339_615440	614501_614701_614818_615159_615357_677138	614631_614798_614879_615339_615440_677287	415.56	111	3.74	17	3_3_2_7_2	4_3_4_3_3	2	21	1	0	1	1	1	1	1	614795.75	614795.75	NA	NA	                      graph_bin_annot3(16,613000,616000,c(3,4))		Two-sided + patch	668	428.1226	480.7416	334.7265	228.8465	9.3468
141	EA2	1500	EA	2	16	810957	811565	813201	813489	811261	813345	5:3_6:2_4:4_5:3a	1	1637	2084	2531	4	1153_243_146_542	                      790_79_0_356	1516_407_293_727	810957_812355_812552_812762_813201	811565_812473_812762_812845_813489	812355_812552_812762_813201_839499	812473_812762_812845_813489_839670	1364.64	211	6.48	13	5_3_1_4	8_7_78_7	2	23	1	0	1	1	1	1	1	812303	812303	NA	NA	                      graph_bin_annot3(16,809000,814000,c(7,8))		Two-sided + patch	1265.5	1465.0009	1398.8567	1899.157	415.8093	38.9614
134	EA2	1500	EA	2	16	336879	337160	339516	339687	337019.5	339601.5	4:4ai_2:6_3:5_5:3_6:2	2_nonsis	2357	2582	2807	5	186_94_124_2078_100	                      0_0_0_1987_0	371_188_249_2168_201	336879_337160_337250_337348_339486_339516	337160_337250_337348_337499_339516_339687	337160_337250_337348_339486_339516_371406	337250_337348_337499_339516_339687_371706	2410.45	234	10.31	25	1_1_1_21_1	58_57_5_78_6	3	31	1	0	1	1	2	2	1	338310.5	338310.5	NA	NA	                      graph_bin_annot3(16,335000,340000,c(5,6,7,8))		Two Chr	1403.5	1337.1675	1379.8139	1262.9042	3428.0058	38.068
132	EA2	1500	EA	2	16	131754	131951	133186	133289	131852.5	133237.5	(5:3)_(6:2)_(5:3)_(4:4aCO)	2_nonsis	1236	1385	1534	4	464_866_56	                      0_496_0	927_1235_112	131754_131951_133177_133186	131951_132681_133186_133289	131951_133177_133186_254494	132681_133186_133289_254760	1013.24	128	7.93	10	1_8_1	8_7_7	1	12	1	1	0	1	1	0	0	132545	132545	NA	NA	                      graph_bin_annot3(16,130000,134000,c(1,2,7,8))		One-Sided Unidirectional	767	751.7999	900.402	876.3843	726.1123	21.7658
139	EA2	1500	EA	2	16	677138	677287	677647	678517	677212.25	678082.25	(2:6)_(4:4aCO)	2_nonsis	361	870	1378	2	870	360	1379	677138_677647	677287_678517	677647_789596	678517_789656	237.89	115	2.07	2	2	78	1	16	1	1	0	1	2	1	0	677647.25	677647.25	NA	NA	                      graph_bin_annot3(16,676000,679000,c(1,2,7,8))		Full Conversion	689	234.3751	236.4726	219.3498	151.7422	2.6346
135	EA2	1500	EA	2	16	371406	371706	373291	373351	371556	373321	(5:3)_(4:4)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	1586	1765	1944	5	254_518_688_304	                      0_0_0_0	508_1036_1377_609	371406_371706_371914_372742_373291	371706_371914_372742_373291_373351	371706_371914_372742_373291_497162	371914_372742_373291_373351_497602	384.96	162	2.38	4	1_1_1_1	5_5_78_5	3	20	1	1	0	2	2	1	1	372438.5	372438.5	NA	NA	                      graph_bin_annot3(16,370000,374000,c(5,6,7,8))		One-Sided Bidirectional	972	421.2675	431.1222	290.3412	917.8755	10.718
136	EA2	1500	EA	2	16	497162	497602	499731	499939	497382	499835	(5:3)_(6:2)_(5:3)_(6:2)_(3:5)_(4:4aCO)	2_nonsis	2130	2453	2776	6	476_120_676_541_641	                      156_0_620_384_416	796_239_731_698_866	497162_497758_497958_498617_499073_499731	497602_497958_497997_498689_499315_499939	497758_497958_498617_499073_499731_524743	497958_497997_498689_499315_499939_525053	249.24	231	1.08	20	3_1_3_3_10	8_7_7_7_347	3	20	1	1	0	2	2	1	1	498608.5	498608.5	NA	NA	                      graph_bin_annot3(16,496000,500000,c(3,4,7,8))		One-Sided Bidirectional	1388	193.0733	254.6505	235.1102	118.0251	0.6842
